"Source:","/home/hw/kicad_projects/synth/MFOS_VC_REVERB/MFOS_VC_REVERB.kicad_sch"
"Date:","Thu 20 Jul 2023 01:50:25 PM EDT"
"Tool:","Eeschema 6.0.8-f2edbf62ab~116~ubuntu22.04.1"
"Generator:","/usr/share/kicad/plugins/bom_csv_grouped_by_value.py"
"Component Count:","87"

"Individual Components:"

"Item","Qty","Reference(s)","Value","LibPart","Footprint","Datasheet"
"16","4","R1, R3, R34, R35","1M","Device:R","","~"
"17","1","R2","6.2K","Device:R","","~"
"18","6","R4, R5, R12, R26, R36, R39","1K","Device:R","","~"
"19","1","R6","10","Device:R","","~"
"20","2","R7, R22","15K","Device:R","","~"
"21","3","R8, R19, R37","200K","Device:R","","~"
"22","2","R9, R20","10K","Device:R","","~"
"23","2","R10, R27","4.7K","Device:R","","~"
"24","2","R11, R25","43K","Device:R","","~"
"25","8","R13, R14, R18, R23, R24, R29, R30, R40","100K","Device:R","","~"
"26","3","R15, R28, R31","100K","Device:R_Potentiometer","","~"
"27","2","R16, R32","47K","Device:R","","~"
"28","2","R17, R33","470K","Device:R","","~"
"29","1","R21","270K","Device:R","","~"
"30","1","R38","3.3K","Device:R","","~"
"31","1","U1","LM386","Amplifier_Audio:LM386","","http://www.ti.com/lit/ds/symlink/lm386.pdf"
"32","1","U2","LF411","dhk:LF411","","http://www.ti.com/lit/ds/symlink/tl081.pdf"
"33","1","U3","TL074",":TL074_1","","http://www.ti.com/lit/ds/symlink/tl071.pdf"
"34","1","U4","LM13700",":LM13700_2","","http://www.ti.com/lit/ds/symlink/lm13700.pdf"
"35","2","U5, U6","TL072","Amplifier_Operational:TL072","","http://www.ti.com/lit/ds/symlink/tl071.pdf"
"36","1","Z1","1N5231B","Device:D_Zener","","~"
